year,age,female_deaths,male_deaths,total_deaths,female_pop,male_pop,total_pop
1755,10,104.6,102.28,206.88,19425.02,19737.25,39162.27
1755,11,107.97,102.32,210.29,18205.89,18489.18,36695.07
1755,12,108.66,101.17,209.83,17284.07,17477.03,34761.1
1755,13,106.69,98.86,205.55,16554.12,16536.72,33090.84
1755,14,102.07,95.37,197.44,16088.9,15821.82,31910.72
1755,15,95.7,91.41,187.11,15567.01,15163.82,30730.83
1755,16,91.28,89.82,181.1,16008.73,15299.29,31308.02
1755,17,89.73,91.32,181.05,16525.14,15465.13,31990.27
1755,18,91.05,95.89,186.94,17073.25,15558.95,32632.2
1755,19,95.24,103.55,198.79,17768.37,15721.31,33489.68
1755,20,101.6,113.34,214.94,18246.81,15880.16,34126.97
1755,21,107.37,121.42,228.79,17530.89,15260.73,32791.62
1755,22,111.87,126.85,238.72,16927.71,14678.27,31605.98
1755,23,115.11,129.64,244.75,16320.1,14113.84,30433.94
1755,24,117.06,129.76,246.82,15801.49,13669.5,29470.99
1755,25,118.33,127.92,246.25,15367.36,13252.3,28619.66
1755,26,121.35,126.77,248.12,15592.43,13599.31,29191.74
1755,27,126.67,127.01,253.68,15819.19,13989.07,29808.26
1755,28,134.34,128.64,262.98,15844.69,14192.62,30037.31
1755,29,144.32,131.65,275.97,15844.33,14300.19,30144.52
1755,30,155.26,135.52,290.78,15879.33,14302.35,30181.68
1755,31,161.65,138.19,299.84,15141.53,13614.42,28755.95
1755,32,162.12,139.13,301.25,14440.7,13079.91,27520.61
1755,33,156.67,138.34,295.01,13599.71,12444.26,26043.97
1755,34,145.3,135.83,281.13,12700.25,11669.06,24369.31
1755,35,130.12,132.4,262.52,11829.52,10870.05,22699.57
1755,36,119.59,131.28,250.87,11566.73,10670.06,22236.79
1755,37,115.83,133.28,249.11,11425.9,10566.44,21992.34
1755,38,118.84,138.4,257.24,11418.41,10556.63,21975.04
1755,39,128.62,146.63,275.25,11637.44,10708.32,22345.76
1755,40,143.03,156.63,299.66,12023.39,10956.57,22979.96
1755,41,153.6,162.94,316.54,11544.94,10432.35,21977.29
1755,42,158.18,164.23,322.41,10990.56,9861.28,20851.84
1755,43,156.78,160.49,317.27,10169.14,9089.42,19258.56
1755,44,149.42,151.71,301.13,9256.47,8236.89,17493.36
1755,45,137.89,139.81,277.7,8470.77,7560.85,16031.62
1755,46,129.49,132.4,261.89,8557.63,7565.77,16123.4
1755,47,126.05,131.4,257.45,8699.35,7591.62,16290.97
1755,48,127.56,136.8,264.36,8907.49,7605.66,16513.15
1755,49,134.02,148.59,282.61,9320.75,7797.61,17118.36
1755,50,143.89,164.66,308.55,9965.85,8164.23,18130.08
1755,51,150.92,176.5,327.42,9565.75,7872.01,17437.76
1755,52,153.58,181.96,335.54,9171,7606.31,16777.31
1755,53,151.86,181.07,332.93,8522.5,7057.89,15580.39
1755,54,145.75,173.81,319.56,7643.9,6358.05,14001.95
1755,55,137.25,162.05,299.3,6778.48,5605.07,12383.55
1755,56,134.19,153.32,287.51,6730.05,5331.63,12061.68
1755,57,138.57,149.5,288.07,6799.32,5157.51,11956.83
1755,58,150.37,150.57,300.94,6944.04,5102.69,12046.73
1755,59,169.62,156.55,326.17,7196.6,5195.09,12391.69
1755,60,194.29,166.31,360.6,7546.97,5378.98,12925.95
1755,61,216.5,175.37,391.87,7301.97,5189.38,12491.35
1755,62,234.26,182.62,416.88,7128.69,4982.94,12111.63
1755,63,247.56,188.05,435.61,6854.68,4668.5,11523.18
1755,64,256.39,191.65,448.04,6619.69,4432.7,11052.39
1755,65,261.87,194.03,455.9,6377.66,4265.01,10642.67
1755,66,268.35,197.46,465.81,6138.99,4107.39,10246.38
1755,67,276.92,202.55,479.47,5857.24,3949.83,9807.07
1755,68,287.57,209.28,496.85,5510.07,3753.81,9263.88
1755,69,300.3,217.68,517.98,5245.03,3540.95,8785.98
1755,70,313.36,226.38,539.74,5027.54,3333.22,8360.76
1755,71,319.69,230.1,549.79,4619.68,3047.95,7667.63
1755,72,317.51,227.51,545.02,4173.97,2751.74,6925.71
1755,73,306.82,218.61,525.43,3655.16,2417.71,6072.87
1755,74,287.62,203.4,491.02,3064.66,2061.38,5126.04
1755,75,262.33,183.58,445.91,2527.33,1748.97,4276.3
1755,76,240.59,165.97,406.56,2262.74,1516.28,3779.02
1755,77,224.83,152.29,377.12,2035,1315.42,3350.42
1755,78,215.04,142.51,357.55,1839.14,1122.3,2961.44
1755,79,211.21,136.66,347.87,1706.8,984.03,2690.83
1755,80,211.47,133.65,345.12,1767.46,1050.3,2817.76
1755,81,208.28,129.22,337.5,1535.85,895.99,2431.84
1755,82,199.74,122.3,322.04,1320.57,763.65,2084.22
1755,83,185.87,112.87,298.74,1121.94,648.57,1770.51
1755,84,166.64,100.95,267.59,937.44,544.94,1482.38
1755,85,143.45,87.21,230.66,774.9,450.93,1225.83
1755,86,121.82,74.35,196.17,636.44,368.64,1005.08
1755,87,103.09,63.05,166.14,516.64,298.06,814.7
1755,88,87.27,53.29,140.56,421.61,238.44,660.05
1755,89,74.37,45.11,119.48,344.74,186.51,531.25
1755,90,65.87,36.02,101.89,270.73,142.64,413.37
1755,91,54.46,29.29,83.75,211.37,109.66,321.03
1755,92,44.37,23.47,67.84,163.23,83.7,246.93
1755,93,35.6,18.52,54.12,124.49,63.26,187.75
1755,94,28.12,14.38,42.5,93.92,46.68,140.6
1755,95,21.84,10.98,32.82,69.82,34.12,103.94
1755,96,16.69,8.25,24.94,51.03,24.16,75.19
1755,97,12.53,6.09,18.62,36.58,17.31,53.89
1755,98,9.25,4.42,13.67,26.05,12.38,38.43
1755,99,6.7,3.15,9.85,18.28,8.71,26.99
1755,100,4.77,2.2,6.97,12.32,5.58,17.9
1755,101,3.33,1.51,4.84,8.06,3.21,11.27
1755,102,2.28,1.02,3.3,5.5,2,7.5
1755,103,1.53,0.67,2.2,3.09,1.1,4.19
1755,104,1.01,0,1.01,1.87,0.3,2.17
1755,105,0.65,0,0.65,1,0,1
1755,106,0,0,0,0.26,0,0.26
1755,107,0,0,0,0,0,0
1755,108,0,0,0,0,0,0
1755,109,0,0,0,0,0,0
1755,110+,0,0,0,0,0,0
1756,0,7013,7936,14949,28469.5,28966,57435.5
1756,1,1675.25,1654.54,3329.79,25955.84,25779.46,51735.3
1756,2,1121.74,1077.46,2199.2,25669.66,25330.54,51000.2
1756,3,731.71,789.3,1521.01,26116,25840.03,51956.03
1756,4,487.28,590.7,1077.98,22424.5,22082.47,44506.97
1756,5,363.55,430.61,794.16,19437.02,18740.45,38177.47
1756,6,278.86,304.21,583.07,19378.56,18690.07,38068.63
1756,7,212.78,210.31,423.09,19141.55,18777,37918.55
1756,8,165.32,148.89,314.21,19270.99,19271.25,38542.24
1756,9,136.49,119.97,256.46,19581.38,19640.23,39221.61
1756,10,123.4,117.78,241.18,20011.35,20178.68,40190.03
1756,11,114.59,119.22,233.81,18737.94,18928.33,37666.27
1756,12,107.19,118.53,225.72,17562.59,17723.52,35286.11
1756,13,101.2,115.71,216.91,16674.45,16748.51,33422.96
1756,14,96.62,110.76,207.38,15971.16,15844.95,31816.11
1756,15,93.5,104.64,198.14,15523.38,15161.52,30684.9
1756,16,92.03,101.28,193.31,15947.89,15264.48,31212.37
1756,17,92.28,101.66,193.94,16403.7,15403.34,31807.04
1756,18,94.26,105.78,200.04,16934.75,15569.24,32503.99
1756,19,97.93,113.63,211.56,17496.77,15658.41,33155.18
1756,20,102.87,124.09,226.96,18208,15811.25,34019.25
1756,21,107.24,132.76,240,17742.19,15346.09,33088.28
1756,22,110.62,138.52,249.14,17038.06,14735.27,31773.33
1756,23,112.96,141.36,254.32,16445.21,14163.4,30608.61
1756,24,114.31,141.28,255.59,15849.05,13611.99,29461.04
1756,25,115.28,139.14,254.42,15340.45,13179.47,28519.92
1756,26,118.52,138.26,256.78,15612.67,13452.68,29065.35
1756,27,124.68,139.49,264.17,15838.4,13808.38,29646.78
1756,28,133.75,142.83,276.58,16062.93,14205.81,30268.74
1756,29,145.75,148.29,294.04,16078.55,14410.16,30488.71
1756,30,159.02,154.84,313.86,16065.49,14515.25,30580.74
1756,31,167.07,158.51,325.58,15341.84,13862.47,29204.31
1756,32,168.26,158.29,326.55,14616.72,13186.44,27803.16
1756,33,162.59,154.18,316.77,13934.56,12664.68,26599.24
1756,34,150.06,146.18,296.24,13122.4,12047.67,25170.07
1756,35,133.15,136,269.15,12259.22,11298.22,23557.44
1756,36,121.82,130.46,252.28,12137.62,11121.12,23258.74
1756,37,118.54,131.25,249.79,11872.61,10916.49,22789.1
1756,38,123.32,138.4,261.72,11725.99,10805.29,22531.28
1756,39,136.17,151.89,288.06,11709.56,10784.89,22494.45
1756,40,154.29,169.43,323.72,11921.24,10927.35,22848.59
1756,41,166.62,181.84,348.46,11462.91,10436.99,21899.9
1756,42,170.38,186.82,357.2,10992.19,9920.43,20912.62
1756,43,165.56,184.39,349.95,10456.64,9365.91,19822.55
1756,44,152.17,174.54,326.71,9671.52,8624.32,18295.84
1756,45,132.85,159.54,292.39,8805.48,7811.42,16616.9
1756,46,118.2,148.51,266.71,8849.29,7802.46,16651.75
1756,47,110.87,143.74,254.61,8952.44,7815.64,16768.08
1756,48,110.87,145.23,256.1,9106.39,7844.6,16950.99
1756,49,118.2,152.97,271.17,9323.4,7854.87,17178.27
1756,50,131.02,165.28,296.3,9751.47,8046.88,17798.35
1756,51,142.08,175.41,317.49,9259.43,7657.91,16917.34
1756,52,149.57,181.67,331.24,8872.86,7369.46,16242.32
1756,53,153.49,184.06,337.55,8494.92,7110.31,15605.23
1756,54,153.84,182.58,336.42,7881.31,6583.94,14465.25
1756,55,152.11,178.35,330.46,7053.73,5915.67,12969.4
1756,56,154.27,175.79,330.06,7142.69,5800.73,12943.42
1756,57,161.82,176.02,337.84,7085.82,5510.32,12596.14
1756,58,174.74,179.03,353.77,7150.25,5323.05,12473.3
1756,59,193.05,184.81,377.86,7290.5,5260.23,12550.73
1756,60,214.85,192.37,407.22,7543.29,5352.42,12895.71
1756,61,232.49,197.62,430.11,7105.99,5066.87,12172.86
1756,62,244.06,199.54,443.6,6853.31,4877.76,11731.07
1756,63,249.58,198.11,447.69,6676.33,4675.51,11351.84
1756,64,249.03,193.36,442.39,6407.58,4370.94,10778.52
1756,65,244.7,186.74,431.44,6182.72,4146.34,10329.06
1756,66,245.72,184.11,429.83,6130.81,4082.66,10213.47
1756,67,254.38,186.94,441.32,5887.59,3924.94,9812.53
1756,68,270.64,195.23,465.87,5593.66,3761.81,9355.47
1756,69,294.55,208.98,503.53,5226.72,3554.75,8781.47
1756,70,322.77,225.99,548.76,4936.65,3326.85,8263.5
1756,71,342.09,237.45,579.54,4542.69,3029.45,7572.14
1756,72,349.2,241.15,590.35,4133.64,2742.61,6876.25
1756,73,344.12,237.1,581.22,3700.11,2452.81,6152.92
1756,74,326.81,225.31,552.12,3207.9,2133.78,5341.68
1756,75,300.26,207.45,507.71,2657.88,1800.39,4458.27
1756,76,276.18,190.26,466.44,2378.78,1606.98,3985.76
1756,77,257.56,175.44,433,2121.01,1382.74,3503.75
1756,78,244.37,162.97,407.34,1896.71,1189,3085.71
1756,79,236.62,152.88,389.5,1700.62,1000.89,2701.51
1756,80,232.54,144.6,377.14,1802.43,1090.89,2893.32
1756,81,225,135.99,360.99,1557.47,918.75,2476.22
1756,82,212.23,126.48,338.71,1331.54,770.06,2101.6
1756,83,194.23,116.1,310.33,1127.28,645.83,1773.11
1756,84,171.01,104.83,275.84,945.01,541.36,1486.37
1756,85,144.11,92.98,237.09,780.95,450.03,1230.98
1756,86,119.76,81.75,201.51,641.6,369.9,1011.5
1756,87,99.5,71.47,170.97,523.41,299.72,823.13
1756,88,83.34,62.11,145.45,420.97,239.7,660.67
1756,89,71.28,53.68,124.96,340.4,189.08,529.48
1756,90,73.05,42.83,115.88,270.83,144.17,415
1756,91,61.33,35.7,97.03,210.73,110.1,320.83
1756,92,50.89,29.39,80.28,162.12,83.39,245.51
1756,93,41.7,23.89,65.59,123.41,62.81,186.22
1756,94,33.74,19.18,52.92,92.78,46.91,139.69
1756,95,26.96,15.19,42.15,69.09,34.09,103.18
1756,96,21.24,11.87,33.11,50.69,24.58,75.27
1756,97,16.51,9.15,25.66,36.53,17.06,53.59
1756,98,12.65,6.95,19.6,25.79,12.11,37.9
1756,99,9.55,5.2,14.75,18.16,8.64,26.8
1756,100,7.11,3.84,10.95,12.62,6.07,18.69
1756,101,5.21,2.79,8,8.32,3.75,12.07
1756,102,3.76,1.99,5.75,5.3,1.97,7.27
1756,103,2.67,1.4,4.07,3.63,1.17,4.8
1756,104,1.87,0.97,2.84,1.84,0.8,2.64
1756,105,1.28,0.66,1.94,1.06,0.3,1.36
1756,106,0.87,0,0.87,0.71,0,0.71
1756,107,0.58,0,0.58,0.26,0,0.26
1756,108,0,0,0,0,0,0
1756,109,0,0,0,0,0,0
1756,110+,0,0,0,0,0,0
1757,0,6385,7239,13624,27734,28105.5,55839.5
1757,1,2022.13,2014.17,4036.3,25563.56,25467.77,51031.33
1757,2,1317.87,1285.84,2603.71,26201.94,25786.73,51988.67
1757,3,960.98,1016.17,1977.15,26269.51,25668.15,51937.66
1757,4,718.02,811.82,1529.84,22105.99,22094.35,44200.34
1757,5,527.59,588.26,1115.85,19088.34,18971.39,38059.73
1757,6,377.5,400.75,778.25,19846.59,19140.85,38987.44
1757,7,264.71,263.12,527.83,19930.09,19262.94,39193.03
1757,8,189.2,175.37,364.57,19779.35,19469.67,39249.02
1757,9,151,137.5,288.5,19968.13,20046.65,40014.78
1757,10,143.6,140.2,283.8,20317.85,20452.69,40770.54
1757,11,141.05,146.21,287.26,19324.93,19354.93,38679.86
1757,12,136.85,146.21,283.06,18089.47,18143.68,36233.15
1757,13,131,140.2,271.2,16951.06,16982.44,33933.5
1757,14,123.5,128.18,251.68,16093.7,16049.25,32142.95
1757,15,115.12,112.41,227.53,15417.39,15191.03,30608.42
1757,16,108.86,101.85,210.71,15835.98,15180.53,31016.51
1757,17,105.51,98.74,204.25,16276.98,15291.33,31568.31
1757,18,105.04,103.09,208.13,16747.24,15430.88,32178.12
1757,19,107.48,114.9,222.38,17291.91,15590.23,32882.14
1757,20,112.22,132.03,244.25,17864.94,15663.02,33527.96
1757,21,116.93,146,262.93,17613.89,15218.57,32832.46
1757,22,121.02,154.69,275.71,17155.94,14755.43,31911.37
1757,23,124.49,158.08,282.57,16466.57,14156.1,30622.67
1757,24,127.34,156.19,283.53,15886.16,13599.89,29486.05
1757,25,130.25,150.48,280.73,15302.62,13067.41,28370.03
1757,26,135.96,146.87,282.83,15555.39,13411.11,28966.5
1757,27,145.13,146.83,291.96,15826.4,13694,29520.4
1757,28,157.77,150.36,308.13,16046.39,14058.21,30104.6
1757,29,173.88,157.46,331.34,16261.7,14461.77,30723.47
1757,30,191.26,166.67,357.93,16260.85,14664.69,30925.54
1757,31,201.09,172.14,373.23,15505.52,14008.04,29513.56
1757,32,201.16,172.4,373.56,14793.16,13367.59,28160.75
1757,33,191.47,167.46,358.93,14089.13,12709.63,26798.76
1757,34,172.02,157.32,329.34,13436.84,12207.55,25644.39
1757,35,146.2,143.97,290.17,12666.07,11618.04,24284.11
1757,36,127.61,135.4,263.01,12544.29,11495.19,24039.48
1757,37,119.6,133.62,253.22,12432,11318.05,23750.05
1757,38,122.19,138.62,260.81,12160.76,11105.78,23266.54
1757,39,135.4,150.4,285.8,12001.39,10982.94,22984.33
1757,40,155.94,166.78,322.72,11967.63,10948.76,22916.39
1757,41,170.91,179.07,349.98,11408.93,10403.36,21812.29
1757,42,177.03,185.08,362.11,10953.32,9919.53,20872.85
1757,43,174.33,184.81,359.14,10494.52,9416.61,19911.13
1757,44,162.79,178.26,341.05,9981.61,8883.23,18864.84
1757,45,145.09,167.35,312.44,9234,8174.67,17408.67
1757,46,131.98,159.75,291.73,9144.76,8027.98,17172.74
1757,47,126.13,157.38,283.51,9200.55,8023.67,17224.22
1757,48,127.55,160.22,287.77,9311.65,8037.34,17348.99
1757,49,136.24,168.3,304.54,9469.04,8062.34,17531.38
1757,50,150.58,180.02,330.6,9686.62,8063.23,17749.85
1757,51,164.16,189.01,353.17,9027.37,7478.36,16505.73
1757,52,175.37,193.7,369.07,8551.5,7101.03,15652.53
1757,53,184.21,194.09,378.3,8177.34,6823.74,15001.08
1757,54,190.68,190.18,380.86,7813.67,6578.64,14392.31
1757,55,195.64,183.49,379.13,7230.13,6082.6,13312.73
1757,56,202.43,180.16,382.59,7460.96,6137.49,13598.45
1757,57,211.91,181.71,393.62,7549.48,6015.68,13565.16
1757,58,224.08,188.15,412.23,7476.96,5701.54,13178.5
1757,59,238.93,199.48,438.41,7533.47,5492.69,13026.16
1757,60,255.36,214,469.36,7671.26,5413.04,13084.3
1757,61,268.89,224.95,493.84,7032.06,4999.3,12031.36
1757,62,278.41,230.66,509.07,6597.6,4712.46,11310.06
1757,63,283.92,231.1,515.02,6345.65,4524.91,10870.56
1757,64,285.42,226.3,511.72,6170.92,4329.79,10500.71
1757,65,284.42,217.92,502.34,5911.92,4039.85,9951.77
1757,66,286.86,212.71,499.57,5947.31,3955.71,9903.02
1757,67,294.25,212.35,506.6,5890.2,3894.54,9784.74
1757,68,306.6,216.84,523.44,5635.28,3733.91,9369.19
1757,69,323.89,226.17,550.06,5324.29,3563,8887.29
1757,70,343.78,238.59,582.37,4936.76,3344.34,8281.1
1757,71,356.85,247.03,603.88,4449.39,3002.2,7451.59
1757,72,360.77,249.74,610.51,4057.61,2706.44,6764.05
1757,73,355.52,246.7,602.22,3660.33,2426.7,6087.03
1757,74,341.09,237.94,579.03,3248.41,2149.82,5398.23
1757,75,319.54,224.42,543.96,2788.58,1850.24,4638.82
1757,76,299.01,210.06,509.07,2468.27,1648.26,4116.53
1757,77,281.54,195.85,477.39,2195.64,1462.11,3657.75
1757,78,267.13,181.79,448.92,1942.24,1243.85,3186.09
1757,79,255.77,167.88,423.65,1720.77,1057.05,2777.82
1757,80,246.41,154.04,400.45,1831.18,1131.58,2962.76
1757,81,234.8,139.99,374.79,1573.4,950.38,2523.78
1757,82,219.9,125.67,345.57,1338.41,787.28,2125.69
1757,83,201.7,111.08,312.78,1127.69,648.51,1776.2
1757,84,180.19,96.21,276.4,943.86,535.09,1478.95
1757,85,156.35,81.43,237.78,785.89,441.64,1227.53
1757,86,134.12,68.2,202.32,648.28,362.45,1010.73
1757,87,114.44,56.88,171.32,531.36,293.09,824.45
1757,88,97.32,47.48,144.8,431.5,232.75,664.25
1757,89,82.77,40,122.77,343.3,181.65,524.95
1757,90,68.48,35.58,104.06,264.54,138.85,403.39
1757,91,55.72,28.73,84.45,203.8,105.01,308.81
1757,92,44.61,22.87,67.48,154.78,77.66,232.44
1757,93,35.13,17.95,53.08,115.98,56.85,172.83
1757,94,27.18,13.88,41.06,85.84,41.37,127.21
1757,95,20.67,10.58,31.25,62.57,29.81,92.38
1757,96,15.44,7.94,23.38,45.12,20.64,65.76
1757,97,11.31,5.86,17.17,31.93,14.14,46.07
1757,98,8.13,4.26,12.39,22.05,9.07,31.12
1757,99,5.74,3.04,8.78,14.78,6.09,20.87
1757,100,3.97,2.14,6.11,9.91,4.16,14.07
1757,101,2.69,1.48,4.17,6.52,2.79,9.31
1757,102,1.79,1,2.79,3.88,1.39,5.27
1757,103,1.16,0.67,1.83,2.13,0.3,2.43
1757,104,0.74,0,0.74,1.39,0,1.39
1757,105,0.26,0,0.26,0.29,0,0.29
1757,106,0,0,0,0,0,0
1757,107,0,0,0,0,0,0
1757,108,0,0,0,0,0,0
1757,109,0,0,0,0,0,0
1757,110+,0,0,0,0,0,0
1758,0,6040,7160,13200,26485,26777.5,53262.5
1758,1,1679.27,1751.27,3430.54,24452.38,24469.78,48922.16
1758,2,1091.73,1130.72,2222.45,26506.12,25927.22,52433.34
1758,3,797.9,848.88,1646.78,27527.45,26591.98,54119.43
1758,4,605.1,659.12,1264.22,22298.55,22572.02,44870.57
1758,5,460.63,499.82,960.45,18833.55,19504.89,38338.44
1758,6,346.41,371.07,717.48,19367.54,19294.1,38661.64
1758,7,257.89,272.85,530.74,20241.1,19570.92,39812.02
1758,8,195.08,205.19,400.27,20411.83,19788.5,40200.33
1758,9,157.98,168.08,326.06,20307.98,20058.58,40366.56
1758,10,142.54,156.36,298.9,20529.48,20681.59,41211.07
1758,11,132.55,149.44,281.99,19468.29,19510.92,38979.21
1758,12,123.98,142.15,266.13,18519.45,18462.59,36982.04
1758,13,116.83,134.52,251.35,17335.17,17305.52,34640.69
1758,14,111.1,126.53,237.63,16243.12,16196.88,32440
1758,15,106.99,119.13,226.12,15420.7,15308.44,30729.14
1758,16,105.43,116.17,221.6,15697.98,15153.25,30851.23
1758,17,106.63,118.6,225.23,16127.32,15143.07,31270.39
1758,18,110.6,126.44,237.04,16576.86,15249.44,31826.3
1758,19,117.33,139.66,256.99,17053.64,15379.3,32432.94
1758,20,126.28,156.69,282.97,17603.26,15521.15,33124.41
1758,21,135.2,171.18,306.38,17284.49,14997.3,32281.79
1758,22,143.57,181.53,325.1,17031.11,14554.67,31585.78
1758,23,151.37,187.76,339.13,16576.59,14098.08,30674.67
1758,24,158.6,189.84,348.44,15897.05,13513.8,29410.85
1758,25,165.63,188.62,354.25,15323.88,12974.11,28297.99
1758,26,173.96,187.38,361.34,15531.9,13261.95,28793.85
1758,27,183.94,186.98,370.92,15782.12,13616.52,29398.64
1758,28,195.58,187.4,382.98,16049.41,13907.69,29957.1
1758,29,208.89,188.62,397.51,16262.69,14281.73,30544.42
1758,30,222.18,190.33,412.51,16470.2,14696.59,31166.79
1758,31,228.87,191.12,419.99,15592.29,14043.48,29635.77
1758,32,227.27,190.65,417.92,14854.88,13405.95,28260.83
1758,33,217.4,188.93,406.33,14167.55,12785.39,26952.94
1758,34,199.26,185.96,385.22,13496.58,12149.09,25645.67
1758,35,176.05,182.5,358.55,12883.22,11666.73,24549.95
1758,36,160.62,181.6,342.22,12835.54,11701.4,24536.94
1758,37,156.2,184.06,340.26,12720.64,11574.99,24295.63
1758,38,162.77,189.85,352.62,12604.48,11389.72,23994.2
1758,39,180.35,198.99,379.34,12314.12,11165.16,23479.28
1758,40,205.39,210.25,415.64,12129.28,11030.44,23159.72
1758,41,223.78,218.72,442.5,11496.26,10427.22,21923.48
1758,42,231.98,223.2,455.18,10936.08,9890.59,20826.67
1758,43,230.01,223.68,453.69,10486.97,9417.8,19904.77
1758,44,217.84,220.16,438,10044.91,8930.45,18975.36
1758,45,198.78,213.89,412.67,9558.54,8417.55,17976.09
1758,46,185.96,209.9,395.86,9466.59,8305.3,17771.89
1758,47,182.67,209.46,392.13,9381.46,8154.74,17536.2
1758,48,188.92,212.56,401.48,9438.52,8148.98,17587.5
1758,49,204.68,219.19,423.87,9543.9,8158.43,17702.33
1758,50,227.18,228.55,455.73,9689.82,8176.46,17866.28
1758,51,245.24,237.45,482.69,8992.5,7508.22,16500.72
1758,52,256.05,245.07,501.12,8349.87,6938.43,15288.3
1758,53,259.61,251.43,511.04,7889.18,6569.17,14458.35
1758,54,255.93,256.5,512.43,7532.64,6297.22,13829.86
1758,55,247.68,260.34,508.02,7192.22,6057.36,13249.58
1758,56,245.54,263.11,508.65,7554.39,6215.04,13769.43
1758,57,252.2,264.84,517.04,7801.35,6271.21,14072.56
1758,58,267.66,265.52,533.18,7885.98,6140.29,14026.27
1758,59,291.92,265.18,557.1,7788.05,5805.6,13593.65
1758,60,321.93,263.92,585.85,7823.39,5584.4,13407.79
1758,61,345.62,262.3,607.92,7132.82,5048.82,12181.64
1758,62,359.96,260.44,620.4,6491.48,4644.54,11136.02
1758,63,364.93,258.33,623.26,6058.77,4365.03,10423.8
1758,64,360.55,256,616.55,5813.04,4183.2,9996.24
1758,65,350.34,253.94,604.28,5651.57,3994.49,9646.06
1758,66,348.49,254.27,602.76,5706.21,3844.65,9550.86
1758,67,358.52,257.49,616.01,5738.71,3757.57,9496.28
1758,68,380.43,263.63,644.06,5664.58,3690.89,9355.47
1758,69,414.22,272.66,686.88,5375.94,3520.39,8896.33
1758,70,455.02,283.19,738.21,5021.48,3337.78,8359.26
1758,71,483.31,289.57,772.88,4489.61,3011.93,7501.54
1758,72,494.19,290.37,784.56,3980.04,2670.8,6650.84
1758,73,487.69,285.61,773.3,3583.85,2380.97,5964.82
1758,74,463.79,275.28,739.07,3199.53,2112.51,5312.04
1758,75,426.32,260.4,686.72,2817.34,1852.6,4669.94
1758,76,390.6,245.05,635.65,2560.14,1685.27,4245.41
1758,77,360.44,230.26,590.7,2252.15,1488.75,3740.9
1758,78,335.84,216,551.84,1989.37,1308.27,3297.64
1758,79,316.81,202.3,519.11,1741.5,1093.6,2835.1
1758,80,301.81,188.87,490.68,1860.51,1168.23,3028.74
1758,81,284.62,174.62,459.24,1590.18,984.22,2574.4
1758,82,263.72,159.29,423.01,1345.54,817.2,2162.74
1758,83,239.1,142.86,381.96,1126.98,668.55,1795.53
1758,84,210.75,125.36,336.11,936.01,544.5,1480.51
1758,85,179.98,107.29,287.27,774.08,445.45,1219.53
1758,86,151.9,90.81,242.71,639.99,366.57,1006.56
1758,87,127.81,76.47,204.28,523.41,299.7,823.11
1758,88,107.71,64.26,171.97,424.97,240.73,665.7
1758,89,91.6,54.17,145.77,341.02,188.87,529.89
1758,90,82.16,45.09,127.25,263.49,142.18,405.67
1758,91,67.67,36.2,103.87,202.65,106.82,309.47
1758,92,55.02,28.6,83.62,153.84,79.33,233.17
1758,93,44.15,22.23,66.38,115.11,57.37,172.48
1758,94,34.94,17,51.94,85.01,41.03,126.04
1758,95,27.28,12.76,40.04,62.08,29.23,91.31
1758,96,20.99,9.43,30.42,44.67,20.63,65.3
1758,97,15.91,6.84,22.75,31.87,13.8,45.67
1758,98,11.87,4.86,16.73,22.32,9.14,31.46
1758,99,8.73,3.4,12.13,15.2,5.46,20.66
1758,100,6.32,2.33,8.65,10,3.53,13.53
1758,101,4.51,1.56,6.07,6.63,2.38,9.01
1758,102,3.15,1.03,4.18,4.32,1.57,5.89
1758,103,2.17,0.67,2.84,2.44,0.57,3.01
1758,104,1.47,0,1.47,1.2,0,1.2
1758,105,0.98,0,0.98,0.8,0,0.8
1758,106,0.65,0,0.65,0.29,0,0.29
1758,107,0,0,0,0,0,0
1758,108,0,0,0,0,0,0
1758,109,0,0,0,0,0,0
1758,110+,0,0,0,0,0,0
1759,0,5471,6646,12117,26161,26464.5,52625.5
1759,1,1179.6,1183.59,2363.19,23949.22,23965.82,47915.04
1759,2,764.4,759.4,1523.8,26231.28,25558.18,51789.46
1759,3,569.48,582.53,1152.01,28685.76,27317.8,56003.56
1759,4,434.51,462.48,896.99,22573.74,23184.7,45758.44
